Transaction_ID,Day,Date,Product_ID,Product_Name,Category,Supplier_ID,Stock_In,Stock_Out,Unit_Cost,Current_Stock,Reorder_Level,Stock_Value,Movement_Net,Reorder_Status
INV120362,Wednesday,13-05-2026,P024,Stanley Tool Kit,Hardware,S014,247,0,"? 8,057",56450,83,"? 45,47,91,937",247,Sufficient Stock
INV117693,Wednesday,13-05-2026,P026,3M Safety Helmet,Industrial,S001,152,31,"? 1,799",48606,53,"? 8,74,35,068",121,Sufficient Stock
INV103313,Wednesday,13-05-2026,P027,D-Link Ethernet Cable,Electronics,S015,180,25,? 643,58341,34,"? 3,74,91,969",155,Sufficient Stock
INV101112,Wednesday,13-05-2026,P028,Ubiquiti Access Point,Electronics,S010,225,23,"? 13,915",53009,71,"? 73,76,21,030",202,Sufficient Stock
INV107495,Wednesday,13-05-2026,P030,Zebra Barcode Scanner,Electronics,S014,102,23,"? 18,959",51300,40,"? 97,25,72,045",79,Sufficient Stock
INV118455,Wednesday,13-05-2026,P031,Honeywell Barcode Scanner,Electronics,S003,69,17,"? 16,671",54163,46,"? 90,29,51,433",52,Sufficient Stock
INV120891,Wednesday,13-05-2026,P031,Honeywell Barcode Scanner,Electronics,S003,202,0,"? 14,915",54365,46,"? 81,08,48,680",202,Sufficient Stock
INV109824,Wednesday,13-05-2026,P032,Microsoft Wireless Keyboard,Electronics,S007,0,15,"? 5,068",57555,47,"? 29,16,67,790",-15,Sufficient Stock
INV122124,Wednesday,13-05-2026,P032,Microsoft Wireless Keyboard,Electronics,S007,158,19,"? 5,198",57694,47,"? 29,98,93,360",139,Sufficient Stock
INV112712,Wednesday,13-05-2026,P034,Acer 24-inch Monitor,Electronics,S004,104,19,"? 14,454",50656,100,"? 73,21,97,213",85,Sufficient Stock
INV127760,Wednesday,13-05-2026,P035,Asus VivoBook,Electronics,S002,0,19,"? 57,682",53918,53,"? 3,11,01,05,123",-19,Sufficient Stock
INV114191,Wednesday,13-05-2026,P036,Acer Aspire 5,Electronics,S003,190,23,"? 49,655",57648,85,"? 2,86,24,94,232",167,Sufficient Stock
INV123748,Wednesday,13-05-2026,P038,AMD Ryzen 5 Processor,Electronics,S011,220,24,"? 21,614",56481,63,"? 1,22,07,68,038",196,Sufficient Stock
INV118495,Wednesday,13-05-2026,P039,Seagate 4TB HDD,Electronics,S013,125,21,"? 9,590",57706,60,"? 55,34,12,808",104,Sufficient Stock
INV110284,Wednesday,13-05-2026,P040,SanDisk 512GB SSD,Electronics,S007,0,25,"? 5,403",50335,46,"? 27,19,79,132",-25,Sufficient Stock
INV113281,Thursday,14-05-2026,P003,Lenovo IdeaPad 3,Electronics,S002,84,18,"? 48,925",54202,50,"? 2,65,18,17,706",66,Sufficient Stock
INV120192,Thursday,14-05-2026,P005,Logitech K380 Keyboard,Electronics,S002,76,0,"? 3,700",57647,46,"? 21,33,09,240",76,Sufficient Stock
INV112469,Thursday,14-05-2026,P006,Logitech M185 Mouse,Electronics,S003,125,0,"? 1,775",54146,68,"? 9,61,08,289",125,Sufficient Stock
INV100429,Thursday,14-05-2026,P007,Samsung 24-inch Monitor,Electronics,S010,179,22,"? 15,532",54915,76,"? 85,29,16,161",157,Sufficient Stock
INV110728,Thursday,14-05-2026,P007,Samsung 24-inch Monitor,Electronics,S010,0,17,"? 16,783",54898,76,"? 92,13,38,910",-17,Sufficient Stock
INV109182,Thursday,14-05-2026,P009,TP-Link WiFi Router,Electronics,S014,0,29,"? 5,750",50144,94,"? 28,83,21,897",-29,Sufficient Stock
INV116903,Thursday,14-05-2026,P009,TP-Link WiFi Router,Electronics,S014,22,0,"? 5,512",50166,94,"? 27,65,13,597",22,Sufficient Stock
INV105554,Thursday,14-05-2026,P010,Cisco 8-Port Switch,Electronics,S010,0,23,"? 11,632",56036,23,"? 65,18,37,672",-23,Sufficient Stock
INV105087,Thursday,14-05-2026,P011,Epson EcoTank Printer,Electronics,S006,117,28,"? 21,839",56120,67,"? 1,22,56,10,180",89,Sufficient Stock
INV113476,Thursday,14-05-2026,P013,Samsung 1TB SSD,Electronics,S001,164,27,"? 8,403",53074,47,"? 44,59,55,251",137,Sufficient Stock
INV100292,Thursday,14-05-2026,P014,WD 2TB HDD,Electronics,S015,0,20,"? 6,809",54327,22,"? 36,99,29,276",-20,Sufficient Stock
INV101160,Thursday,14-05-2026,P014,WD 2TB HDD,Electronics,S012,156,24,"? 7,247",54459,22,"? 39,46,54,810",132,Sufficient Stock
INV129612,Thursday,14-05-2026,P014,WD 2TB HDD,Electronics,S015,114,26,"? 6,680",54547,22,"? 36,43,87,946",88,Sufficient Stock
INV105343,Thursday,14-05-2026,P016,APC UPS 650VA,Electronics,S001,0,32,"? 8,792",50950,68,"? 44,79,40,753",-32,Sufficient Stock
INV119325,Thursday,14-05-2026,P017,Belkin USB-C Hub,Electronics,S015,149,0,"? 5,009",54739,28,"? 27,41,95,484",149,Sufficient Stock
INV101249,Thursday,14-05-2026,P018,Anker Power Bank,Electronics,S010,102,25,"? 4,227",54672,58,"? 23,11,10,944",77,Sufficient Stock
INV111015,Thursday,14-05-2026,P018,Anker Power Bank,Electronics,S010,131,28,"? 4,235",54775,58,"? 23,19,77,372",103,Sufficient Stock
INV109145,Thursday,14-05-2026,P019,Sony Bluetooth Speaker,Electronics,S006,33,29,"? 7,961",53048,100,"? 42,22,90,869",4,Sufficient Stock
INV113764,Thursday,14-05-2026,P019,Sony Bluetooth Speaker,Electronics,S006,145,15,"? 8,268",53178,100,"? 43,97,01,384",130,Sufficient Stock
INV126361,Thursday,14-05-2026,P019,Sony Bluetooth Speaker,Electronics,S006,44,20,"? 7,391",53202,100,"? 39,32,34,693",24,Sufficient Stock
INV129928,Thursday,14-05-2026,P019,Sony Bluetooth Speaker,Electronics,S006,180,21,"? 7,769",53361,100,"? 41,45,79,005",159,Sufficient Stock
INV111102,Thursday,14-05-2026,P020,JBL Headphones,Electronics,S012,229,20,"? 6,357",57733,93,"? 36,69,99,473",209,Sufficient Stock
INV105870,Thursday,14-05-2026,P021,Philips LED Bulb,Home Appliances,S009,35,31,? 734,54106,93,"? 3,97,23,419",4,Sufficient Stock
INV112127,Thursday,14-05-2026,P021,Philips LED Bulb,Home Appliances,S007,50,21,? 686,54135,93,"? 3,71,60,381",29,Sufficient Stock
INV127785,Thursday,14-05-2026,P021,Philips LED Bulb,Home Appliances,S009,115,0,? 726,54250,93,"? 3,93,59,558",115,Sufficient Stock
INV126943,Thursday,14-05-2026,P022,Panasonic Extension Board,Home Appliances,S008,0,29,"? 1,510",55438,82,"? 8,37,14,767",-29,Sufficient Stock
INV104462,Thursday,14-05-2026,P023,Bosch Cordless Drill,Hardware,S011,249,26,"? 11,952",54657,93,"? 65,32,87,049",223,Sufficient Stock
INV107822,Thursday,14-05-2026,P024,Stanley Tool Kit,Hardware,S010,188,19,"? 8,504",56619,83,"? 48,14,74,727",169,Sufficient Stock
INV110669,Thursday,14-05-2026,P024,Stanley Tool Kit,Hardware,S014,0,20,"? 7,975",56599,83,"? 45,14,04,974",-20,Sufficient Stock
INV127417,Thursday,14-05-2026,P024,Stanley Tool Kit,Hardware,S014,131,24,"? 8,251",56706,83,"? 46,78,76,034",107,Sufficient Stock
INV116048,Thursday,14-05-2026,P025,3M Safety Gloves,Industrial,S010,108,33,? 892,51235,95,"? 4,57,19,276",75,Sufficient Stock
INV124073,Thursday,14-05-2026,P025,3M Safety Gloves,Industrial,S010,245,24,? 936,51456,95,"? 4,81,43,474",221,Sufficient Stock
INV105424,Thursday,14-05-2026,P026,3M Safety Helmet,Industrial,S001,0,26,"? 1,943",48580,53,"? 9,43,83,949",-26,Sufficient Stock
INV110488,Thursday,14-05-2026,P026,3M Safety Helmet,Industrial,S001,244,24,"? 1,718",48800,53,"? 8,38,41,572",220,Sufficient Stock
INV111596,Thursday,14-05-2026,P026,3M Safety Helmet,Industrial,S001,144,0,"? 1,726",48944,53,"? 8,44,74,114",144,Sufficient Stock
INV115362,Thursday,14-05-2026,P026,3M Safety Helmet,Industrial,S001,57,30,"? 1,712",48971,53,"? 8,38,52,769",27,Sufficient Stock
INV102078,Thursday,14-05-2026,P027,D-Link Ethernet Cable,Electronics,S015,22,24,? 690,58339,34,"? 4,02,75,705",-2,Sufficient Stock
INV107288,Thursday,14-05-2026,P029,Brother Label Printer,Electronics,S002,160,0,"? 13,884",56382,37,"? 78,28,11,274",160,Sufficient Stock
INV106374,Thursday,14-05-2026,P030,Zebra Barcode Scanner,Electronics,S014,0,27,"? 17,378",51273,40,"? 89,10,43,944",-27,Sufficient Stock
INV111810,Thursday,14-05-2026,P031,Honeywell Barcode Scanner,Electronics,S003,69,25,"? 16,215",54409,46,"? 88,22,20,122",44,Sufficient Stock
INV112104,Thursday,14-05-2026,P031,Honeywell Barcode Scanner,Electronics,S003,18,19,"? 15,771",54408,46,"? 85,80,57,006",-1,Sufficient Stock
INV117684,Thursday,14-05-2026,P031,Honeywell Barcode Scanner,Electronics,S003,199,21,"? 15,366",54586,46,"? 83,87,71,675",178,Sufficient Stock
INV128692,Thursday,14-05-2026,P031,Honeywell Barcode Scanner,Electronics,S003,0,21,"? 16,380",54565,46,"? 89,37,66,412",-21,Sufficient Stock
INV101353,Thursday,14-05-2026,P032,Microsoft Wireless Keyboard,Electronics,S007,0,24,"? 4,835",57670,47,"? 27,88,17,933",-24,Sufficient Stock
INV108424,Thursday,14-05-2026,P032,Microsoft Wireless Keyboard,Electronics,S007,149,0,"? 4,729",57819,47,"? 27,34,26,438",149,Sufficient Stock
INV112011,Thursday,14-05-2026,P033,Microsoft Wireless Mouse,Electronics,S012,247,27,"? 3,893",54153,75,"? 21,08,34,898",220,Sufficient Stock
INV107505,Thursday,14-05-2026,P035,Asus VivoBook,Electronics,S002,140,28,"? 52,714",54030,53,"? 2,84,81,32,363",112,Sufficient Stock
INV114088,Thursday,14-05-2026,P035,Asus VivoBook,Electronics,S002,53,0,"? 55,207",54083,53,"? 2,98,57,63,853",53,Sufficient Stock
INV115173,Thursday,14-05-2026,P036,Acer Aspire 5,Electronics,S003,213,18,"? 48,340",57843,85,"? 2,79,61,33,738",195,Sufficient Stock
INV106431,Thursday,14-05-2026,P037,Intel Core i5 Processor,Electronics,S005,15,17,"? 22,295",57358,78,"? 1,27,87,95,199",-2,Sufficient Stock
INV107968,Thursday,14-05-2026,P037,Intel Core i5 Processor,Electronics,S005,175,23,"? 22,367",57510,78,"? 1,28,63,02,206",152,Sufficient Stock
INV108770,Thursday,14-05-2026,P037,Intel Core i5 Processor,Electronics,S005,0,22,"? 21,575",57488,78,"? 1,24,03,16,489",-22,Sufficient Stock
INV118069,Thursday,14-05-2026,P038,AMD Ryzen 5 Processor,Electronics,S011,65,18,"? 20,554",56528,63,"? 1,16,18,66,789",47,Sufficient Stock
INV124537,Thursday,14-05-2026,P038,AMD Ryzen 5 Processor,Electronics,S011,37,15,"? 20,336",56550,63,"? 1,15,00,07,529",22,Sufficient Stock
INV119984,Thursday,14-05-2026,P040,SanDisk 512GB SSD,Electronics,S014,236,14,"? 5,194",50557,46,"? 26,26,09,585",222,Sufficient Stock
INV120618,Thursday,14-05-2026,P040,SanDisk 512GB SSD,Electronics,S001,246,22,"? 5,505",50781,46,"? 27,95,70,464",224,Sufficient Stock
INV109964,Friday,15-05-2026,P001,Dell Inspiron 15,Electronics,S011,35,19,"? 51,650",58851,100,"? 3,03,96,39,749",16,Sufficient Stock
INV118781,Friday,15-05-2026,P001,Dell Inspiron 15,Electronics,S011,44,0,"? 50,079",58895,100,"? 2,94,94,08,765",44,Sufficient Stock
INV122003,Friday,15-05-2026,P001,Dell Inspiron 15,Electronics,S011,0,21,"? 49,074",58874,100,"? 2,88,91,65,426",-21,Sufficient Stock
INV116924,Friday,15-05-2026,P002,HP 15s,Electronics,S006,0,18,"? 44,669",62793,37,"? 2,80,49,27,374",-18,Sufficient Stock
INV100093,Friday,15-05-2026,P003,Lenovo IdeaPad 3,Electronics,S002,0,14,"? 44,178",54188,50,"? 2,39,39,39,253",-14,Sufficient Stock
INV121336,Friday,15-05-2026,P003,Lenovo IdeaPad 3,Electronics,S002,0,26,"? 47,128",54162,50,"? 2,55,25,44,873",-26,Sufficient Stock
INV123716,Friday,15-05-2026,P005,Logitech K380 Keyboard,Electronics,S008,103,24,"? 3,721",57726,46,"? 21,48,12,883",79,Sufficient Stock
INV102930,Friday,15-05-2026,P007,Samsung 24-inch Monitor,Electronics,S010,204,0,"? 17,212",55102,76,"? 94,84,22,567",204,Sufficient Stock
INV127071,Friday,15-05-2026,P009,TP-Link WiFi Router,Electronics,S014,174,0,"? 5,425",50340,94,"? 27,31,15,300",174,Sufficient Stock
INV120575,Friday,15-05-2026,P010,Cisco 8-Port Switch,Electronics,S010,0,26,"? 10,537",56010,23,"? 59,01,54,462",-26,Sufficient Stock
INV123165,Friday,15-05-2026,P010,Cisco 8-Port Switch,Electronics,S010,102,19,"? 10,956",56093,23,"? 61,45,70,109",83,Sufficient Stock
INV107922,Friday,15-05-2026,P011,Epson EcoTank Printer,Electronics,S013,0,26,"? 24,616",56094,67,"? 1,38,08,28,437",-26,Sufficient Stock
INV119244,Friday,15-05-2026,P011,Epson EcoTank Printer,Electronics,S009,51,24,"? 22,550",56121,67,"? 1,26,55,24,678",27,Sufficient Stock
INV105717,Friday,15-05-2026,P012,Canon Laser Printer,Electronics,S002,129,20,"? 19,964",54379,22,"? 1,08,56,46,277",109,Sufficient Stock
INV129864,Friday,15-05-2026,P012,Canon Laser Printer,Electronics,S002,124,24,"? 20,058",54479,22,"? 1,09,27,44,195",100,Sufficient Stock
INV101146,Friday,15-05-2026,P013,Samsung 1TB SSD,Electronics,S012,36,18,"? 8,641",53092,47,"? 45,87,93,111",18,Sufficient Stock
INV126219,Friday,15-05-2026,P013,Samsung 1TB SSD,Electronics,S012,136,22,"? 7,713",53206,47,"? 41,04,02,145",114,Sufficient Stock
INV101158,Friday,15-05-2026,P015,Kingston 16GB RAM,Electronics,S012,35,27,"? 4,593",57209,64,"? 26,27,53,671",8,Sufficient Stock
INV102792,Friday,15-05-2026,P016,APC UPS 650VA,Electronics,S001,0,21,"? 8,104",50929,68,"? 41,27,02,958",-21,Sufficient Stock
INV125493,Friday,15-05-2026,P017,Belkin USB-C Hub,Electronics,S015,38,16,"? 4,711",54761,28,"? 25,79,59,669",22,Sufficient Stock
INV129547,Friday,15-05-2026,P017,Belkin USB-C Hub,Electronics,S015,21,23,"? 4,854",54759,28,"? 26,57,78,239",-2,Sufficient Stock
INV104506,Friday,15-05-2026,P021,Philips LED Bulb,Home Appliances,S009,210,0,? 725,54460,93,"? 3,94,69,063",210,Sufficient Stock
INV109122,Friday,15-05-2026,P023,Bosch Cordless Drill,Hardware,S011,214,12,"? 11,467",54859,93,"? 62,90,52,068",202,Sufficient Stock
INV108844,Friday,15-05-2026,P026,3M Safety Helmet,Industrial,S001,0,31,"? 1,961",48940,53,"? 9,59,81,965",-31,Sufficient Stock
INV123004,Friday,15-05-2026,P027,D-Link Ethernet Cable,Electronics,S015,0,17,? 663,58322,34,"? 3,86,88,289",-17,Sufficient Stock
INV111525,Friday,15-05-2026,P028,Ubiquiti Access Point,Electronics,S010,82,26,"? 13,775",53065,71,"? 73,09,67,552",56,Sufficient Stock
INV117407,Friday,15-05-2026,P028,Ubiquiti Access Point,Electronics,S010,230,21,"? 13,217",53274,71,"? 70,41,38,280",209,Sufficient Stock
INV123607,Friday,15-05-2026,P028,Ubiquiti Access Point,Electronics,S010,237,23,"? 13,770",53488,71,"? 73,65,41,816",214,Sufficient Stock
INV113408,Friday,15-05-2026,P030,Zebra Barcode Scanner,Electronics,S014,0,22,"? 17,968",51251,40,"? 92,08,81,791",-22,Sufficient Stock
INV116720,Friday,15-05-2026,P030,Zebra Barcode Scanner,Electronics,S014,45,30,"? 16,935",51266,40,"? 86,81,69,850",15,Sufficient Stock
INV119218,Friday,15-05-2026,P031,Honeywell Barcode Scanner,Electronics,S003,0,24,"? 16,544",54541,46,"? 90,23,43,223",-24,Sufficient Stock
INV107641,Friday,15-05-2026,P032,Microsoft Wireless Keyboard,Electronics,S007,179,0,"? 5,314",57998,47,"? 30,81,97,643",179,Sufficient Stock
INV113337,Friday,15-05-2026,P032,Microsoft Wireless Keyboard,Electronics,S007,0,22,"? 5,118",57976,47,"? 29,67,36,236",-22,Sufficient Stock
INV118812,Friday,15-05-2026,P032,Microsoft Wireless Keyboard,Electronics,S007,104,0,"? 4,642",58080,47,"? 26,96,18,128",104,Sufficient Stock
INV122197,Friday,15-05-2026,P032,Microsoft Wireless Keyboard,Electronics,S007,212,15,"? 4,906",58277,47,"? 28,58,95,126",197,Sufficient Stock
INV103609,Friday,15-05-2026,P033,Microsoft Wireless Mouse,Electronics,S012,150,23,"? 3,686",54280,75,"? 20,00,81,611",127,Sufficient Stock
INV112506,Friday,15-05-2026,P033,Microsoft Wireless Mouse,Electronics,S012,0,25,"? 3,642",54255,75,"? 19,75,98,636",-25,Sufficient Stock
INV100468,Friday,15-05-2026,P034,Acer 24-inch Monitor,Electronics,S004,217,0,"? 15,931",50873,100,"? 81,04,47,105",217,Sufficient Stock
INV115756,Friday,15-05-2026,P034,Acer 24-inch Monitor,Electronics,S004,35,0,"? 15,695",50908,100,"? 79,89,86,831",35,Sufficient Stock
INV120302,Friday,15-05-2026,P034,Acer 24-inch Monitor,Electronics,S004,60,15,"? 15,064",50953,100,"? 76,75,36,971",45,Sufficient Stock
INV128216,Friday,15-05-2026,P035,Asus VivoBook,Electronics,S002,113,21,"? 56,249",54175,53,"? 3,04,72,85,431",92,Sufficient Stock
INV112393,Friday,15-05-2026,P037,Intel Core i5 Processor,Electronics,S014,234,23,"? 22,057",57699,78,"? 1,27,26,40,573",211,Sufficient Stock
INV118102,Friday,15-05-2026,P037,Intel Core i5 Processor,Electronics,S005,44,22,"? 20,523",57721,78,"? 1,18,46,31,241",22,Sufficient Stock
INV116536,Friday,15-05-2026,P038,AMD Ryzen 5 Processor,Electronics,S011,121,16,"? 21,082",56655,63,"? 1,19,44,06,387",105,Sufficient Stock
INV122085,Friday,15-05-2026,P038,AMD Ryzen 5 Processor,Electronics,S011,203,29,"? 20,800",56829,63,"? 1,18,20,65,363",174,Sufficient Stock
INV107519,Saturday,16-05-2026,P001,Dell Inspiron 15,Electronics,S011,0,23,"? 45,576",58851,100,"? 2,68,21,74,002",-23,Sufficient Stock
INV110173,Saturday,16-05-2026,P001,Dell Inspiron 15,Electronics,S011,126,22,"? 47,472",58955,100,"? 2,79,86,86,916",104,Sufficient Stock
INV112340,Saturday,16-05-2026,P002,HP 15s,Electronics,S006,83,18,"? 40,602",62858,37,"? 2,55,21,89,820",65,Sufficient Stock
INV119145,Saturday,16-05-2026,P003,Lenovo IdeaPad 3,Electronics,S002,28,0,"? 47,092",54190,50,"? 2,55,19,02,919",28,Sufficient Stock
INV129474,Saturday,16-05-2026,P004,Apple MacBook Air,Electronics,S004,60,21,"? 99,798",57221,94,"? 5,71,05,30,234",39,Sufficient Stock
INV129570,Saturday,16-05-2026,P005,Logitech K380 Keyboard,Electronics,S010,152,0,"? 3,716",57878,46,"? 21,50,90,067",152,Sufficient Stock
INV109478,Saturday,16-05-2026,P006,Logitech M185 Mouse,Electronics,S003,113,0,"? 1,623",54259,68,"? 8,80,82,688",113,Sufficient Stock
INV118437,Saturday,16-05-2026,P006,Logitech M185 Mouse,Electronics,S003,13,0,"? 1,598",54272,68,"? 8,67,37,179",13,Sufficient Stock
INV129731,Saturday,16-05-2026,P006,Logitech M185 Mouse,Electronics,S003,47,27,"? 1,661",54292,68,"? 9,01,58,452",20,Sufficient Stock
INV107584,Saturday,16-05-2026,P007,Samsung 24-inch Monitor,Electronics,S003,23,20,"? 16,604",55105,76,"? 91,49,55,281",3,Sufficient Stock
INV118763,Saturday,16-05-2026,P007,Samsung 24-inch Monitor,Electronics,S010,0,19,"? 17,276",55086,76,"? 95,16,43,845",-19,Sufficient Stock
INV101932,Saturday,16-05-2026,P009,TP-Link WiFi Router,Electronics,S014,117,0,"? 5,338",50457,94,"? 26,93,56,097",117,Sufficient Stock
INV118942,Saturday,16-05-2026,P009,TP-Link WiFi Router,Electronics,S014,30,22,"? 5,162",50465,94,"? 26,04,90,323",8,Sufficient Stock
INV115101,Saturday,16-05-2026,P010,Cisco 8-Port Switch,Electronics,S010,0,23,"? 11,077",56070,23,"? 62,10,83,409",-23,Sufficient Stock
INV108295,Saturday,16-05-2026,P011,Epson EcoTank Printer,Electronics,S009,222,17,"? 22,644",56326,67,"? 1,27,54,51,391",205,Sufficient Stock
INV128133,Saturday,16-05-2026,P011,Epson EcoTank Printer,Electronics,S009,236,24,"? 23,637",56538,67,"? 1,33,63,68,347",212,Sufficient Stock
INV129161,Saturday,16-05-2026,P011,Epson EcoTank Printer,Electronics,S009,0,26,"? 23,247",56512,67,"? 1,31,37,56,317",-26,Sufficient Stock
INV101821,Saturday,16-05-2026,P012,Canon Laser Printer,Electronics,S002,158,19,"? 20,439",54618,22,"? 1,11,63,34,058",139,Sufficient Stock
INV115824,Saturday,16-05-2026,P014,WD 2TB HDD,Electronics,S001,37,14,"? 6,482",54570,22,"? 35,37,34,740",23,Sufficient Stock
INV108968,Saturday,16-05-2026,P015,Kingston 16GB RAM,Electronics,S012,28,0,"? 4,411",57237,64,"? 25,24,78,079",28,Sufficient Stock
INV103538,Saturday,16-05-2026,P016,APC UPS 650VA,Electronics,S001,110,21,"? 8,176",51018,68,"? 41,71,44,371",89,Sufficient Stock
INV121891,Saturday,16-05-2026,P016,APC UPS 650VA,Electronics,S001,125,24,"? 8,855",51119,68,"? 45,26,44,605",101,Sufficient Stock
INV103727,Saturday,16-05-2026,P017,Belkin USB-C Hub,Electronics,S015,33,25,"? 4,552",54767,28,"? 24,93,25,606",8,Sufficient Stock
INV115570,Saturday,16-05-2026,P017,Belkin USB-C Hub,Electronics,S005,133,24,"? 4,588",54876,28,"? 25,17,79,407",109,Sufficient Stock
INV117670,Saturday,16-05-2026,P017,Belkin USB-C Hub,Electronics,S015,0,19,"? 4,632",54857,28,"? 25,40,95,194",-19,Sufficient Stock
INV119649,Saturday,16-05-2026,P017,Belkin USB-C Hub,Electronics,S015,145,19,"? 4,636",54983,28,"? 25,48,95,151",126,Sufficient Stock
INV124256,Saturday,16-05-2026,P017,Belkin USB-C Hub,Electronics,S015,219,24,"? 5,190",55178,28,"? 28,63,95,472",195,Sufficient Stock
INV108760,Saturday,16-05-2026,P018,Anker Power Bank,Electronics,S010,20,18,"? 3,957",54777,58,"? 21,67,70,123",2,Sufficient Stock
INV108780,Saturday,16-05-2026,P018,Anker Power Bank,Electronics,S007,0,16,"? 4,240",54761,58,"? 23,21,62,266",-16,Sufficient Stock
INV120450,Saturday,16-05-2026,P018,Anker Power Bank,Electronics,S010,148,19,"? 4,159",54890,58,"? 22,82,74,693",129,Sufficient Stock
INV124123,Saturday,16-05-2026,P018,Anker Power Bank,Electronics,S010,232,30,"? 4,390",55092,58,"? 24,18,31,320",202,Sufficient Stock
INV124492,Saturday,16-05-2026,P018,Anker Power Bank,Electronics,S010,161,0,"? 3,973",55253,58,"? 21,95,37,872",161,Sufficient Stock
INV106675,Saturday,16-05-2026,P020,JBL Headphones,Electronics,S002,230,0,"? 6,437",57963,93,"? 37,31,29,080",230,Sufficient Stock
INV109089,Saturday,16-05-2026,P020,JBL Headphones,Electronics,S002,203,20,"? 6,587",58146,93,"? 38,29,85,333",183,Sufficient Stock
INV115844,Saturday,16-05-2026,P020,JBL Headphones,Electronics,S002,20,15,"? 6,314",58151,93,"? 36,71,39,886",5,Sufficient Stock
INV118222,Saturday,16-05-2026,P021,Philips LED Bulb,Home Appliances,S009,205,35,? 697,54630,93,"? 3,80,87,675",170,Sufficient Stock
INV122951,Saturday,16-05-2026,P022,Panasonic Extension Board,Home Appliances,S008,181,0,"? 1,443",55619,82,"? 8,02,67,928",181,Sufficient Stock
INV128709,Saturday,16-05-2026,P022,Panasonic Extension Board,Home Appliances,S008,149,27,"? 1,411",55741,82,"? 7,86,45,629",122,Sufficient Stock
INV105501,Saturday,16-05-2026,P025,3M Safety Gloves,Industrial,S010,0,27,? 963,51429,95,"? 4,95,21,154",-27,Sufficient Stock
INV106913,Saturday,16-05-2026,P027,D-Link Ethernet Cable,Electronics,S015,0,15,? 611,58307,34,"? 3,56,19,554",-15,Sufficient Stock
INV125365,Saturday,16-05-2026,P027,D-Link Ethernet Cable,Electronics,S015,194,35,? 616,58466,34,"? 3,60,38,735",159,Sufficient Stock
INV116427,Saturday,16-05-2026,P028,Ubiquiti Access Point,Electronics,S005,129,27,"? 13,473",53590,71,"? 72,20,34,243",102,Sufficient Stock
INV101008,Saturday,16-05-2026,P029,Brother Label Printer,Electronics,S005,228,23,"? 14,370",56587,37,"? 81,31,61,160",205,Sufficient Stock
INV115083,Saturday,16-05-2026,P029,Brother Label Printer,Electronics,S005,142,0,"? 13,250",56729,37,"? 75,16,49,164",142,Sufficient Stock
INV110095,Saturday,16-05-2026,P030,Zebra Barcode Scanner,Electronics,S014,232,36,"? 18,907",51462,40,"? 97,29,70,626",196,Sufficient Stock
INV117144,Saturday,16-05-2026,P030,Zebra Barcode Scanner,Electronics,S014,131,0,"? 17,088",51593,40,"? 88,16,24,182",131,Sufficient Stock
INV124674,Saturday,16-05-2026,P030,Zebra Barcode Scanner,Electronics,S014,0,26,"? 18,376",51567,40,"? 94,75,79,144",-26,Sufficient Stock
INV111487,Saturday,16-05-2026,P031,Honeywell Barcode Scanner,Electronics,S003,203,0,"? 16,323",54744,46,"? 89,35,96,785",203,Sufficient Stock
INV118907,Saturday,16-05-2026,P032,Microsoft Wireless Keyboard,Electronics,S007,118,23,"? 4,879",58372,47,"? 28,47,99,457",95,Sufficient Stock
INV105199,Saturday,16-05-2026,P033,Microsoft Wireless Mouse,Electronics,S012,107,26,"? 3,673",54336,75,"? 19,95,75,416",81,Sufficient Stock
INV121256,Saturday,16-05-2026,P033,Microsoft Wireless Mouse,Electronics,S012,26,0,"? 3,671",54362,75,"? 19,95,42,581",26,Sufficient Stock
INV122638,Saturday,16-05-2026,P033,Microsoft Wireless Mouse,Electronics,S012,114,0,"? 4,044",54476,75,"? 22,03,22,936",114,Sufficient Stock
INV122851,Saturday,16-05-2026,P033,Microsoft Wireless Mouse,Electronics,S012,0,22,"? 3,872",54454,75,"? 21,08,49,841",-22,Sufficient Stock
INV123848,Saturday,16-05-2026,P033,Microsoft Wireless Mouse,Electronics,S012,224,27,"? 3,916",54651,75,"? 21,40,06,578",197,Sufficient Stock
INV107946,Saturday,16-05-2026,P036,Acer Aspire 5,Electronics,S003,0,19,"? 49,109",57824,85,"? 2,83,96,85,610",-19,Sufficient Stock
INV124702,Saturday,16-05-2026,P036,Acer Aspire 5,Electronics,S003,187,17,"? 48,278",57994,85,"? 2,79,98,27,883",170,Sufficient Stock
INV126323,Saturday,16-05-2026,P036,Acer Aspire 5,Electronics,S003,51,22,"? 51,747",58023,85,"? 3,00,24,89,723",29,Sufficient Stock
INV118235,Saturday,16-05-2026,P038,AMD Ryzen 5 Processor,Electronics,S011,186,22,"? 20,928",56993,63,"? 1,19,27,56,919",164,Sufficient Stock
INV120203,Saturday,16-05-2026,P038,AMD Ryzen 5 Processor,Electronics,S011,0,17,"? 21,332",56976,63,"? 1,21,54,01,195",-17,Sufficient Stock
INV127204,Saturday,16-05-2026,P038,AMD Ryzen 5 Processor,Electronics,S011,0,27,"? 20,116",56949,63,"? 1,14,56,03,829",-27,Sufficient Stock
INV109931,Saturday,16-05-2026,P039,Seagate 4TB HDD,Electronics,S013,106,33,"? 9,691",57779,60,"? 55,99,32,580",73,Sufficient Stock
